street_address,city,postal_code,price,longitude,latitude,rental_type,bedrooms,bathrooms,sqft,description_text,year_built,parking_spots
85 Wood Street,Toronto,M4Y 2C2,1950.0,-79.37934609999999,43.6627357,Accommodation,1.0,1.0,,,,
86 Burnett Avenue,North York,M2N 1V3,1650.0,-79.4158583,43.7640942,Accommodation,1.0,1.0,,,,
85 Wood Street,Toronto,M4Y 2C2,1950.0,-79.37934609999999,43.6627357,Accommodation,1.0,1.0,,,,
70 Temperance Street,Toronto,M5H 0B1,1875.0,-79.3821482,43.65053009999999,Accommodation,1.0,1.0,,,,
2301 Danforth Avenue,East York,M4C 1K5,1850.0,-79.3075818,43.68663979999999,Accommodation,1.0,1.0,600.0,"Newly built Condo near Danforth and woodbine is available for rent from 15th of July or 1st August. Only 15 minutes to downtown Toronto by subway and five minutes walking distance from Woodbine subway station. This beautiful modern condo is large enough for two person, with private balcony. Laundry and dishwasher is available inside the unit. This unit has two large closet and lots of windows. All facilities such as Sobeys, restaurant, bar, coffee shops, and banks are walking distance. Woodbine beach is only 15 -20 minutes walking distance. \n\nNo pets &amp; No Smoking \n\nOne year lease requires. \n\n1850/ month\n\nFor more info please contact:\n\nSam @4166165609",2020,None
1 King Street West,Toronto,M5C 1T4,2495.0,-79.37831299999999,43.6488908,Accommodation,0.0,1.0,,,,
68 Corporate Drive,Scarborough,M1H 3H3,2299.0,-79.25079930000001,43.7803149,Accommodation,2.0,2.0,850.0,"All Basic Utilities Included! Aa++ Tastefully Reno'd, Great Unit W/Nice Layout & Large Kitchen! Well-Maintained. 2 Br/ 2 Wr Suite W/1 Parking. Higher Floor W/ Nice Views& Sunsets! Practical Layout, With Laminate Floors ,Window Coverings, Kitchen Cabinetry, S/S Fridge, Stove, Dishwasher. Excellent Building Amenities: Bowling, Indoor/Outdoor Pool, Bowling, Tennis, Raquetball, Games Room. Mins To Shopping At Scarborough Town Centre, Ttc At Door, Close To 401.\n\nExtras:Most All Utilities Included... Great Ammenities, Pool, Bowling, Parks And Transit Close By, Next To Scarborough Town Centre!! Easy To Show!!",,
18 Lee Centre Drive,Scarborough,M1H 3H5,2250.0,-79.2485509,43.7808733,Accommodation,2.0,1.0,850.0,"Bright 2 Bedroom With Parking. Premium Location: Walking Distance To Scarborough Town Center, Convenient Access To Ttc, Subway, Hwy 401.Excellent Building Amenities: Indoor Pool, Saunas, Gym Room, Library, Badminton Court, Squash Court, Party Room, Billiard,Etc\n\nExtras:Existing Fridge, Stove, B/I Dishwasher, Washer & Dryer, Microwave. All Elfs,All Blinds, 1 Parking.",,
Large 1 bedroom on the Mimico waterfront,Etobicoke,M8V 2M3,1700.0,-79.4873058,43.6143321,Apartment,1.0,1.0,560.0,"MIMICO WATERFRONT PARK, UNIQUE RENOVATED ART DECCO BUILDING BY AWARD WINNING DESIGNER 1 BEDROOM, 1 BATHROOM, PARKING OPTIONAL, FLEXIBLE MOVE IN DATE Enjoy care free living in this professionally managed 1 Bedroom suite located at Mimico Waterfront 2 Superior Avenue, Unit 42 Book a viewing or apply at the following URL: https://app.rhenti.com/#/property/5efe388b79d02c507d303e14",,
Large 3 bedroom on the Mimico waterfront,Etobicoke,M8V 2M1,2550.0,-79.4872122,43.6145199,Apartment,3.0,1.0,832.0,"MIMICO WATERFRONT PARK, UNIQUE RENOVATED ART DECCO BUILDING BY AWARD WINNING DESIGNER 3 BEDROOM, 1 BATHROOM, PLUS 90 SQUARE FT. OF BALCONY, PARKING OPTIONAL, FLEXIBLE MOVE IN DATE Enjoy care free living in this professionally managed 3 Bedroom suite located at Mimico Waterfront 4 Superior Avenue, Unit 31 Book a viewing or apply at the following URL: https://app.rhenti.com/#/property/5efe388479d02c507d303e12",,
Renovated Apartment at Palmerston / College Street,Toronto,M6G 1A4,2290.0,-79.40974969999999,43.6562802,Apartment,2.0,1.0,,,,
GREAT DEAL - 1 bdrm apartment @ College/Jarvis,Toronto,M5A 3W7,1659.0,-79.375154,43.6631087,Apartment,,,,,,
Wellesley Apartments,Toronto,M4Y 1H5,1500.0,-79.37916,43.66655,Apartment,0.0,1.0,,,,
Park Vista Apartments,Toronto,M4B 1A2,1790.0,-79.29834,43.69831,Apartment,1.0,1.0,,,,
2283 Eglinton Avenue Apartments,Toronto,M1K 2N4,1645.0,-79.27234,43.73055,Apartment,1.0,1.0,,,,
235 Old Orchard Grove,Toronto,M5M 2E6,5500.0,-79.4134602,43.7327282,Accommodation,,,,,,
36 Massey Street,Toronto,M6J 3T7,3300.0,-79.413313,43.64296199999999,Apartment,2.0,,,,,
18 Lee Centre Drive,Scarborough,M1H 3H5,1800.0,-79.2485509,43.7808733,Accommodation,,,,,,
1185 The Queensway,Etobicoke,M8Z 0C6,2050.0,-79.5215387,43.62186999999999,Accommodation,,,,,,
20 Blue Jays Way,Toronto,M5V 3W6,2950.0,-79.391824,43.6438459,Accommodation,,,,,,
2055 Danforth Avenue,Toronto,M4C 1J8,2460.0,-79.3135648,43.68539679999999,Accommodation,2.0,2.0,800.0,"Upper Beaches Condo with a spectacular view of the city and its sunset! Close to farmers market, coffee shops, ttc, and bike route. Split floor plan for bedroom privacy. High ceiling with floor to ceiling windows facing both the city and the lake. Very clean building and well maintained. One bedroom has it's own ensuite 3 piece bath. Laundry in unit. Upscale fixings and wide plank floor. Parking spot for car underground. Building has security and a clean spacious gym. 800 PLUS sq feet. Great price for this unit! Time frame negotiable.",2014,1
15 Fort York Boulevard,Toronto,M5V 3Y4,3300.0,-79.39389,43.6401362,Accommodation,,,,,,
8 Mercer Street,Toronto,M5V 0C4,3200.0,-79.38990849999999,43.6460058,Accommodation,2.0,2.0,,,,
8 The Esplanade,Toronto,M5E 0A6,3100.0,-79.3764182,43.6461582,Accommodation,2.0,2.0,,,,
70 Temperance Street,Toronto,M5H 0B1,1950.0,-79.3821482,43.65053009999999,Accommodation,1.0,1.0,477.0,"Available Immediately\n\nThe INDX Condos @ 70 Temperance Street - Bay Street & Adelaide Street West\n\nGreat Location!! Right on Bay and Adelaide, in the very heart of Financial District, steps to Toronto\u2019s Eaton Centre, Entertainment District, The City's Finest Entertainment & Dining Lounges Including The Underground P.A.T.H. and more\u2026\n\nSuite Features:\n\n\\- 477 sq. ft interior + balcony extra\n\n\\- Spacious 1 Bedroom with Big Closet\n\n\\- Gorgeous Designer Kitchen Cabinetry With Stone Counter Tops, An Undermount Sink. Bright Floor-To-Ceiling Wrap Around Windows With Plank Laminate Flooring Throughout\n\n***Extras Include: Fridge, Flat Top Stove, Microwave & Dishwasher. Stacked Washer/Dryer.\n\n\\- 1 Locker Included\n\n24Hr Concierge. Enjoy The Exclusive Use Of The \""'INDX Club\"" Located On The 2nd and 3rd Floors Featuring The State-Of-The-Art Facilities Including Fitness, Weight, Spin & Yoga Studio Areas. A Virtual Golf Room With Putting Green. Board, Library, Lounge, Billiards, Foosball, Poker & Party Rooms. An Outdoor Lounge With Cabanas, A Bar Area & Barbecues. 2 Guest Suites.\n\nNo Smoking / No Pets\n\nSerious Inquiries Only.",2016,None
2301 Danforth Avenue,East York,M4C 1K5,2280.0,-79.3075818,43.68663979999999,Accommodation,1.0,1.0,500.0,Bright Unit. 1 parking space. Terrace. Minutes To The Woodbine Subway Station. New Building. Walking distance to Woodbine Beach. Near Greek Village. South of Danforth Ave. CN Tower side.,2020,1
30 Hayden Street,Toronto,M4Y 3B8,2200.0,-79.3850604,43.66976489999999,Accommodation,,,,,,
68 Corporate Drive,Scarborough,M1H 3H3,2400.0,-79.25079930000001,43.7803149,Accommodation,,,,,,
5 Biggin Court,North York,M4A 1M2,1675.0,-79.3068114,43.7280543,Apartment,1.0,1.0,,,,
28 Ted Rogers Way,Toronto,M4Y 2J4,2000.0,-79.3806087,43.6705872,Accommodation,1.0,1.0,,,,
763 Woodbine Ave,Toronto,M4E 2J4,1950.0,-79.3104212,43.6807768,Apartment,1.0,1.0,,,,
19 Brant Street,Toronto,M5V 2L2,2500.0,-79.3975815,43.6456962,Accommodation,,,,,,
437 Spadina Avenue,Toronto,M5T 2G6,2375.0,-79.39940130000001,43.6574426,Accommodation,,,,,,
2575 Danforth Avenue,Toronto,M4C 1L5,1570.0,-79.3003045,43.6881323,Apartment,1.0,1.0,,,,
12 Rockford Rd,North York,M2R 3A2,2150.0,-79.4477979,43.7859883,Apartment,2.0,1.0,,,,
15 Brookbanks Dr,North York,M3A 2S9,1950.0,-79.3319011,43.7517311,Apartment,2.0,2.0,,,,
30 Denton Ave,Scarborough,M1L 4P2,1580.0,-79.2877355,43.6939025,Apartment,0.0,1.0,,,,
38 Lee Centre Drive,Scarborough,M1H 3J7,1750.0,-79.24775799999999,43.7814634,Accommodation,,,,,,
36 Lee Centre Drive,Scarborough,M1H 3K2,1700.0,-79.2472126,43.78167069999999,Accommodation,1.0,1.0,500.0,"Luxury Beautiful Compact 1-Bedroom Unit, Short Walk To Scarborough Centre, T.T.C. Subway. 28 Minutes By Bus Or 11 Minutes By Car To U Of T Scarborough. Amenities: Indoor Pool, Exercise Room, Billiard, Party Room, And More. Existing Furniture Can Stay Or Go.\n\nExtras:Use Of Fridge, Stove, Dishwasher, Washer/Dryer, One Parking Included. Tenant Pays Hydro, Garbage Removal And Tenant Insurance.",,
100 Harbour Street,Toronto,M5J 1B7,2850.0,-79.3797532,43.6417752,Apartment,2.0,2.0,800.0,"Located in Blue Jays (Peter) / King * Two-bedroom, two-bathroom type * Brand new delivery room * High-rise, good view * Underground parking included * One year rental",2019,None
125 Blue Jays Way,Toronto,M5V 0L7,2850.0,-79.3923068,43.6460368,Apartment,2.0,2.0,800.0,"Located in Blue Jays (Peter) / King * Two-bedroom, two-bathroom type * Brand new delivery room * High-rise, good view * Underground parking included * One year rental\n\nContact : 343-777-7071 Jason",2018,1
33 Bay Street,Toronto,M5J 2Z3,2200.0,-79.37700389999999,43.64278470000001,Apartment,1.0,1.0,389.0,"One Bedroom Plus Den In The Heart Of Downtown Toronto. Floor To Ceiling Windows W/ East View. Steps To Financial District, Entertainment District, Cn Tower, Scotiabank Arena, Union Station, Harbour Front & All Other Major Attractions. Minutes To Subway, Streetcar, Go Transit, Highway, Etc. All Existing Fridge, Stove, Oven, Dishwasher, Microwave W/ Range Hood, Washer, Dryer, Electrical Light Fixtures & Window Coverings. 1 Parking.",2019,1
2212 Lake Shore Boulevard West,Etobicoke,M8V 0A9,2750.0,-79.4824411,43.6225151,Accommodation,,,,,,
542 Selsey Drive,Mississauga,L5A 1B9,3200.0,-79.5886194,43.5811386,Accommodation,,,,,,
874 Scarborough Golf Club Road,Scarborough,M1G 1J5,1750.0,-79.2198037,43.7716918,Accommodation,2.0,1.0,1000.0,"Spacious 2 Bedroom Walkout Basement with huge Open Concept Kitchen and Living Room close to Centennial College and University of Toronto Scarborough\n\nVideo Link: https://youtu.be/XHFBLzqMpGE\n\nRooms: 2 Bedroom Walkout Basement with huge Open Concept Kitchen and Living \n\nAvailability: August/September 01, 2020\n\nAppliances: Stainless steel Refrigerator, Upgraded Stainless Steel ceramic stove, washing machine and dryer.\n\nClose To University of Toronto (Scarborough) and Centennial Schools and Close To Scarborough Town Centre, Walmart, No frills and all other major stores. TTC stop is within 350m.\n\nLaundry is shared; Owner would typically use it once or twice in a week.\n\nStudents can use the living room as a room. Queen size bed will fit in easily.\n\nSorry, no pets allowed. Also No Smoking within the apartment.\n\nPlease email or call/text at 647-528-1535 to book an appointment to check out the apartment.\n\nAddress: 874 Scarborough Golf Club Road, Scarborough, M1G 1J5\n\n*****If you are a group of students and more than 3, please contact to discuss the rent",,
15 Fort York Boulevard,Toronto,M5V 3Y4,1850.0,-79.39389,43.6401362,Apartment,1.0,1.0,369.0,"Good-Sized One-Bedroom Unit In The Downtown Core, Freshly Painted. Proper Bedroom With Window And Large Closet, Laminate Floor Throughout (Excepted Tiled Areas), Granite Kitchen Countertop, Floor To Ceiling Windows, 24/7 Concierge. Steps Away From Groceries, Public Transit, Banks, Cafes, Restaurants. Minutes To Harbourfront, Scotiabank Arena, Rogers Centre, Gardiner. Prime Parking Spot Across From The Entrance To The Building. Locker Included. Lg Fridge With Bottom Freezer, Frigidaire Stove & B/I Dishwasher, Stacked Washer & Dryer, New Kitchen Faucet, New Shower Head, Elfs, Window Blinds, Mirror Closet Doors In Foyer & In The Bedroom.",2018,None
2301 Danforth Avenue,East York,M4C 1K5,2205.0,-79.3075818,43.68663979999999,Accommodation,1.0,1.0,554.0,"Beautiful Brand New, 1 Underground Parking space. Bright & Spacious South-East Facing 1 Bed Plus Den Canvas Condos On The Danforth. Modern Finishes. Face to South, Bright unit. Large Floor-To-Ceiling Windows. Large 281 Sqft. Terrace. Just Minutes To The Woodbine Subway Station. Go Station, Shopping, Parks, Restaurants And Everything Greek Town Has To Offer!**** EXTRAS **** Existing Appliances And Elfs. Please browse : MLS E4809966",2020,1
8 Mercer Street,Toronto,M5V 0C4,2100.0,-79.38990849999999,43.6460058,Accommodation,,,,,,
Arlington Avenue,York,None,2350.0,-79.4311647,43.6870563,Apartment,2.0,1.0,950.0,"Downtown quite neighbourhood , lovely spacious 2 bedroom, on the top floor of a triplex , located on a tree-lined street in Toronto\u2019s popular Hillcrest area, steps to Wychwood Barns , TTC, Hillcrest Park , tennis club restaurants and shopping.\n\nNatural maple hardwood floors, granite in the kitchen, bathroom and stairs.\n\nCathedral ceilings with skylight, stainless steel appliances, en-suite laundry.\n\nopen concept Living/Dining with large bay window overlooking front garden.\n\n  1. private rear garden and BBQ area.",1995,None
15 Grenville Street,Toronto,M4Y 0B9,2900.0,-79.3841302,43.6618822,Apartment,2.0,2.0,800.0,"Downtown Two bedrooms Two Sanitations Close to the University of Toronto main campus! Life is easy to go to school, high-rise apartment.\n\nOne step away from Queens park. Including water, electricity and heating! Telephone: 343-777-7071",2019,1
6 Sonic Way,North York,M3C 0P1,2550.0,-79.3367406,43.7199758,Apartment,2.0,2.0,768.0,"Located in the city of North York, Easy access to Bus stations and supermarket \n\n6 Sonic Way North York \n\nPrice not include utility fee \n\nMonthly rental price 2550 Canadian Dollar monthly \n\nContact : 343-777-7071",2019,None
25 Greenview Avenue,North York,M2M 0A5,2550.0,-79.4185845,43.780659,Apartment,2.0,2.0,765.0,"Welcome To Meridian By Tridel. The Most Desired Building In Center Of North York. Unobstructed West View, Hardwood Floor Throughout, Two Split Bedrooms, Modern Kitchen With Granite Counter Top, Top Of \n\nThe Line Amenities. Steps To Finch Subway Station. 24 Hr Concierge, Indoor Pool, Sauna, Whirlpool, Party Room, Billiard Room And Much More. Upgraded Appliances: Fridge, Stove, Oven, B/I Dishwasher, B/I Microwave & Hood Fan, Washer, Dryer, Elfs, Hardwood Floor, All Existing Window Coverings.",2018,1
124 McGill Street,Toronto,M5B 1H6,3000.0,-79.37781799999999,43.6610346,Accommodation,3.0,1.0,850.0,"Amazing location, steps to Ryerson, old Maple Leaf Gardens, Eaton Centre, George Brown etc.\n\nLocated on quiet and safe McGill St, bright top 2 floors of townhouse with rooftop deck, living room (can be used as an extra bedroom), full kitchen, 3 piece bathroom, washer dryer.\n\nUtilities not included\n\nAvailable August 1st\n\n12 month lease\n\nNo smoking",1950,None
Mcgregor Park Apartments,Scarborough,M1P 2P6,1674.0,-79.2826837,43.7475328,Apartment,1.0,1.0,,,,
251 Jarvis Street,Toronto,M5B 2C2,2150.0,-79.3743712,43.6574957,Accommodation,2.0,1.0,,,,
251 Jarvis Street,Toronto,M5B 2C2,2000.0,-79.3743712,43.6574957,Accommodation,,,,,,
90 Stadium Road,Toronto,M5V 3W5,2500.0,-79.40158860000001,43.63447559999999,Accommodation,1.0,1.0,700.0,"Breathtaking, newly renovated 1 Bedroom Plus Den condo in Queen's Quay West area.\n\nApprox. 700 sq ft Open Concept Corner Unit with beautiful finishes.\n\nHigh 9 ft ceilings and tons of floor-to-ceiling windows for panoramic views.\n\nGorgeous, bright and spacious layout.\n\nTons of entertaining space.\n\nHuge 100 sq ft open balcony with fantastic year-round views.\n\nModern open kitchen to living and dining area.\n\nStainless steel appliances: fridge, stove, dishwasher and over-the-range microwave.\n\nLarge kitchen island and beautiful granite countertops.\n\nStacked washer/dryer.\n\nIncludes window coverings.\n\n1 parking spot included.\n\nSome of the amazing building amenities include fitness studio, hot tub, sauna, theatre room, party room, guest suites, car wash bay, courtyard garden, visitor parking and 24/7 concierge & building security.\n\nBuilding backs onto Lake Ontario and marina.\n\nThis one is a MUST SEE!\n\nOnly $2,500 per month (includes ALL utilities and internet).\n\nAvailable Sep 1, 2020.\n\nFurnished option negotiable.\n\nFirst and last months rent required.\n\nLandlord and employment references appreciated.\n\nPlease email to confirm viewing.\n\nMasks and social distancing observed and expected.",2011,1
5508 Yonge Street,North York,M2N 7L2,2100.0,-79.4154234,43.7782756,Apartment,1.0,1.0,389.0,"Luxury 1 Bedroom Condo Next To Yonge / Finch Subway & Bus Terminal. Unobstructed View With Open Concept Kitchen. Large Balcony W/ 2 Walk-Outs. Very Bright And Spacious. En-Suite Laundry. \n\nWalk To Famous Schools, Parks, Banks, Restaurants, City Hall. 24 Hrs Shoppers Drug Mart At Door. Minutes Drive To Hwy 401. All Existing Fridge, Stove, Oven, Dishwasher, Range Hood, Washer, Dryer, Electrical Light Fixtures & Window Coverings. \n\n1 Parking & 1 Locker.",2018,1
478 Jane Street,York,M6S 4A2,2900.0,-79.4894399,43.6607594,Accommodation,3.0,1.0,1150.0,"Baby Point 3 BEDROOM\n\nCompletely renovated three-bedroom house, in the No#1 neighborhood as dubbed by Toronto Life.\n\nConsider everything is new and top of the line: modern, engineered hardwood floors; custom designed high end kitchen with large chef island and exquisite quartz countertop, stainless steel appliances; pot lights and designer lighting everywhere; double vanity and quartz countertop in the bathroom, marble rain shower, new window systems, all freshly painted\u2026the list goes on. Large and very private backyard, along with added functionality of large entrance/mud room and the sunroom, are just some of the unique features of this home.\n\nTen-minute walk to the Jane subway station, bus-stop in front of the house, for a super short ride to the subway. 15 minutes to downtown Toronto and to Pearson Airport, easy access to highways \u2013 ideal for working professionals. Yards away to the amazing Humbercrest Public School \u2013 one of the best French Immersion programs in the city and an excellent English Language Program, just outstanding community. You are still in time for registration for September school start. Property edges on the Humber river ravine and access to its parks. Fast and easy access to the Bloor West Village and Junction area. Just really outstanding opportunity, in a great house and fantastic neighborhood. Basement is rented separately.\n\nUtilities extra.",,
478 King Street West,Toronto,M5V 0A8,2100.0,-79.39610449999999,43.6454752,Apartment,1.0,1.0,388.0,"Located in the center  of Toronto, easy access to the metro and bus station. Walking distance to convenience store and local restaurants that you may in favor of.  \n\n20 mins walking distance to University of Toronto\u2014Downtown branch \n\nWas 2300 ! Now ! 2100dollar per month \n\nContact number 343-777-7071",2018,None
191 Pleasant Avenue,North York,M2M 1M4,1480.0,-79.4284113,43.7905791,Accommodation,1.0,1.0,650.0,"About 650 sqft with separate entrance, very bright and big 1 Bedroom 1 Full bathroom on the main floor, big living room plus small kitchen, laundry on the main floor. Hardwood in bedroom and living room, interconnected smoke alarm makes it safer. Fridge, washer, Induction cooktop, microwave, oven. Please note there is no dryer. Light cooking is suitable. Occupancy limit: 2 persons. \n\nLocated on a quiet &amp; safe street, in the heart of north york (street name: Pleasant Ave), Close to public transit, No Fills, school. landlord provides grass cut twice/month.",2000,1
2916 Highway 7,Vaughan,L4K 0K6,1900.0,-79.52128549999999,43.7963839,Accommodation,,,,,,
25 Lower Simcoe Street,Toronto,M5J 3A1,2075.0,-79.38316859999999,43.64134240000001,Accommodation,1.0,1.0,575.0,"Beautiful and spacious one bedroom + one bath condo for rent in this building. High ceilings. Stainless steel appliances, laminate flooring and walk-out balcony to courtyard. Live in the heart of the downtown city with direct access to the Path, Union Station, ACC etc. \n\nBuilding has top amenities.\n\nRent includes a storage locker",2016,None
28 Linden Street,Toronto,M4Y 0A4,1950.0,-79.3770456,43.67080929999999,Accommodation,1.0,1.0,515.0,"Luxury Living In The James Cooper Mansion Condos. JCM Includes A Fully Restored Heritage Mansion That Houses The Condo's Amenties Including: Gym, Party Room With Pool Tables, Meeting Room And Theatre Room. Access To Outdoor BBQ Area. Free Visitor Parking.Building Is Conveniently Located A 2 Minute Walk To Sherbourne Station And Walking Distance To Several Grocery Stores, Wine Store, Postal Office, Restaurants, Fast Food And More.**** EXTRAS **** Suite Includes Granite Countertops, Eat-In Breakfast Bar, SS Fridge, Stove & Oven, B/I Microwave, B/I Dishwasher And Upgraded Ensuite Washer And Dryer. All Window Coverings (Blackout blinds in the bedroom, blackout curtains in the livingroom). Parking available ($125/month extra). Utilities extra (approx. $75 per month).",,
Motion Concert Building,Toronto,M5G 0B2,1875.0,-79.3838222,43.6551421,Accommodation,0.0,1.0,,,,
Serrano at Village Gate West,Etobicoke,,1750.0,-79.53307489999997,43.6433524,Accommodation,0.0,1.0,,,,
The Prelude,North York,M2N 7C4,2220.0,-79.41385969999999,43.7650689,Apartment,1.0,1.0,,,,
One32 Stylish Apartments in Corktown,Toronto,M5A 2W9,1685.0,-79.36594539999999,43.6547286,Apartment,0.0,1.0,,,,
The Jazz,Toronto,M5B 1Y6,1750.0,-79.37613010000001,43.6543861,Apartment,0.0,1.0,,,,
368 Sorauren Avenue,Toronto,M6R 2H1,2250.0,-79.4455236,43.6509029,Accommodation,,,,,,
650 Mount Pleasant Road,Toronto,M4S 2N5,2600.0,-79.38901,43.7046042,Accommodation,2.0,2.0,900.0,"*** FABULOUS MID TOWN LOCATION at 650 Mt. Pleasant Rd.***\n\n900 square feet 2 Bedroom 2 Bathroom Unit in up-scale, 8 story, boutique building. Chateau Royal in the Heart Of Mount Pleasant Village. Quiet 4th floor West facing unit, with lots of light from wall to wall, floor to ceiling, windows. Split design layout with bedrooms on opposite sides of unit. Open Concept Design, High Ceilings, Granite Counters, En Suite Laundry, Balcony (with bistro set), 4 Piece En Suite in the Master Bedroom with soaker tub.\n\nLocker included. Close to TTC/Subway, Schools, Shops, Restaurants, Parks and More. This is a great unit!! *** EXTRAS ***\n\nAppliances Included: Washer, Dryer, Stainless Steel Stove, Refrigerator, Microwave, Dishwasher. 24/hr/7day concierge and security, perfect for a professional couple or single.\n\nHuge Rooftop Patio with stainless BBQs and lounge chairs, and Gym.\n\nParking included. Available June 1st, 2018. Contact: Michael 416-857-7360 or email.",2008,1
